 -0.034953	  0.039634
 -0.022314	  0.026673
 -0.009815	  0.013234
  0.003248	  0.001364
  0.015182	 -0.014735
  0.027539	 -0.027901
  0.041944	 -0.040999
  0.053454	 -0.055665
  0.065882	 -0.070400
  0.079087	 -0.084862
  0.091726	 -0.098506
  0.104578	 -0.112831
  0.118488	 -0.127430
  0.130916	 -0.141483
  0.146310	 -0.155945
  0.160291	 -0.170475
  0.174908	 -0.186574
  0.186418	 -0.202128
  0.202730	 -0.216658
  0.215864	 -0.231802
  0.230269	 -0.248311
  0.244038	 -0.264206
  0.260421	 -0.279896
  0.273131	 -0.296745
  0.287960	 -0.313731
  0.301941	 -0.328398
  0.317547	 -0.345862
  0.332658	 -0.359710
  0.347557	 -0.378947
  0.362103	 -0.394705
  0.379474	 -0.410123
  0.385264	 -0.421174
  0.358996	 -0.386724
  0.330398	 -0.360938
  0.301729	 -0.329899
  0.276379	 -0.301930
  0.248275	 -0.271027
  0.223631	 -0.243809
  0.196375	 -0.215294
  0.172154	 -0.187870
  0.146169	 -0.159219
  0.122796	 -0.133228
  0.096669	 -0.105396
  0.073649	 -0.080155
  0.048723	 -0.052596
  0.028386	 -0.024763
  0.003389	  0.001774
 -0.018571	  0.024422
 -0.045828	  0.050890
 -0.065952	  0.076472
 -0.088972	  0.102940
 -0.115311	  0.126952
 -0.136283	  0.155331
 -0.162763	  0.179002
 -0.184300	  0.207995
 -0.211133	  0.234804
 -0.235212	  0.263592
 -0.263669	  0.289446
 -0.285347	  0.318575
 -0.314934	  0.344975
 -0.336965	  0.374581
 -0.366976	  0.402005
 -0.390137	  0.433248
 -0.405813	  0.449484
 -0.391408	  0.433521
 -0.375167	  0.416126
 -0.362598	  0.399139
 -0.345580	  0.383449
 -0.332022	  0.367896
 -0.317759	  0.351183
 -0.303636	  0.334401
 -0.288666	  0.318779
 -0.273343	  0.303840
 -0.259574	  0.287399
 -0.244392	  0.272869
 -0.230128	  0.256838
 -0.218336	  0.240466
 -0.201953	  0.226140
 -0.190090	  0.209700
 -0.174626	  0.195647
 -0.162904	  0.179957
 -0.147369	  0.166041
 -0.135506	  0.151511
 -0.120466	  0.136366
 -0.109097	  0.121154
 -0.093774	  0.107238
 -0.081487	  0.093935
 -0.068141	  0.076881
 -0.054866	  0.064943
 -0.040885	  0.049730
 -0.029869	  0.034995
 -0.014758	  0.021284
 -0.003319	  0.007777
  0.010733	 -0.007231
  0.022173	 -0.021625
  0.035518	 -0.033768
  0.048723	 -0.048639
  0.059597	 -0.062214
  0.072943	 -0.077904
  0.086077	 -0.090934
  0.101118	 -0.105464
  0.112416	 -0.121222
  0.126891	 -0.134184
  0.140237	 -0.148168
  0.152242	 -0.164404
  0.165799	 -0.179480
  0.179639	 -0.194488
  0.192632	 -0.208881
  0.207673	 -0.224640
  0.220948	 -0.239988
  0.237613	 -0.255406
  0.249829	 -0.271437
  0.266493	 -0.286513
  0.280051	 -0.301793
  0.294032	 -0.318984
  0.309356	 -0.334469
  0.324255	 -0.351660
  0.338307	 -0.368510
  0.355183	 -0.384132
  0.368459	 -0.401936
  0.384417	 -0.417763
  0.375379	 -0.404801
  0.343391	 -0.375195
  0.318253	 -0.347772
  0.289160	 -0.316597
  0.266493	 -0.285558
  0.238954	 -0.255201
  0.214452	 -0.228664
  0.187901	 -0.199604
  0.163398	 -0.172590
  0.137413	 -0.144007
  0.111992	 -0.121154
  0.086218	 -0.094208
  0.065317	 -0.066239
  0.040532	 -0.040657
  0.015676	 -0.016509
 -0.006708	  0.013029
 -0.029163	  0.035951
 -0.053666	  0.064670
 -0.078945	  0.086977
 -0.101824	  0.115287
 -0.127174	  0.139846
 -0.150335	  0.165291
 -0.172437	  0.195102
 -0.196869	  0.219387
 -0.225185	  0.247765
 -0.247358	  0.277576
 -0.275956	  0.302476
 -0.297987	  0.332969
 -0.328845	  0.360665
 -0.352147	  0.391431
 -0.378909	  0.420764
 -0.406943	  0.446482
 -0.398187	  0.440616
 -0.385335	  0.423493
 -0.368106	  0.407530
 -0.355042	  0.390408
 -0.339154	  0.373490
 -0.324396	  0.360256
 -0.309991	  0.341428
 -0.294668	  0.327511
 -0.281181	  0.309024
 -0.266282	  0.296063
 -0.252089	  0.279350
 -0.239025	  0.264137
 -0.224832	  0.247697
 -0.210003	  0.234395
 -0.196375	  0.217204
 -0.183099	  0.202810
 -0.169330	  0.188143
 -0.154854	  0.174500
 -0.140802	  0.158946
 -0.129081	  0.143325
 -0.113970	  0.129749
 -0.102954	  0.113991
 -0.088761	  0.099461
 -0.075062	  0.086977
 -0.061857	  0.072038
 -0.049076	  0.058258
 -0.036507	  0.043182
 -0.023090	  0.030220
 -0.009533	  0.014735
  0.001271	  0.000136
  0.015394	 -0.014667
  0.027610	 -0.026946
  0.042721	 -0.041954
  0.053736	 -0.056893
  0.067577	 -0.072242
  0.080428	 -0.084658
  0.095751	 -0.099529
  0.107190	 -0.114196
  0.121031	 -0.127498
  0.133600	 -0.144416
  0.147440	 -0.156968
  0.160715	 -0.174227
  0.173849	 -0.188280
  0.188325	 -0.204311
  0.202871	 -0.217681
  0.215864	 -0.234395
  0.230834	 -0.247765
  0.244109	 -0.265706
  0.259573	 -0.279009
  0.272707	 -0.296882
  0.286901	 -0.311276
  0.303424	 -0.327784
  0.317547	 -0.342860
  0.332799	 -0.362098
  0.348193	 -0.376491
  0.364151	 -0.394228
  0.378768	 -0.409850
  0.383429	 -0.419673
  0.359279	 -0.386929
  0.330681	 -0.358345
  0.302435	 -0.330376
  0.276803	 -0.299679
  0.251665	 -0.269390
  0.224973	 -0.239988
  0.200470	 -0.212838
