 -0.027539	 -2.087450
 -0.027680	 -2.201236
 -0.027892	 -2.328598
 -0.031917	 -2.437473
 -0.033894	 -2.549213
 -0.035306	 -2.672891
 -0.036719	 -2.808711
 -0.038413	 -2.909059
 -0.039755	 -3.032873
 -0.041238	 -3.149525
 -0.042933	 -3.285550
 -0.044486	 -3.402475
 -0.045898	 -3.533861
 -0.047734	 -3.660473
 -0.048864	 -3.802228
 -0.050418	 -3.923792
 -0.052042	 -4.054974
 -0.053595	 -4.169101
 -0.055502	 -4.306559
 -0.056843	 -4.445654
 -0.058821	 -4.577996
 -0.060303	 -4.716272
 -0.062281	 -4.858164
 -0.063693	 -4.988391
 -0.065599	 -5.134444
 -0.067153	 -5.271220
 -0.068848	 -5.411475
 -0.070825	 -5.531401
 -0.072520	 -5.695668
 -0.074355	 -5.844450
 -0.076050	 -5.979930
 -0.077957	 -6.126802
 -0.079510	 -6.262213
 -0.081629	 -6.417680
 -0.079863	 -6.178033
 -0.076333	 -5.949095
 -0.073790	 -5.713541
 -0.070472	 -5.459500
 -0.067435	 -5.248094
 -0.064964	 -5.008788
 -0.062210	 -4.771119
 -0.059244	 -4.557803
 -0.056702	 -4.328525
 -0.053807	 -4.090719
 -0.050982	 -3.908033
 -0.048229	 -3.675276
 -0.045475	 -3.468305
 -0.043074	 -3.250964
 -0.040532	 -3.037103
 -0.037707	 -2.824060
 -0.035236	 -2.611973
 -0.032199	 -2.400431
 -0.028175	 -2.225522
 -0.027963	 -2.004088
 -0.027963	 -1.830134
 -0.027821	 -1.610338
 -0.027751	 -1.427515
 -0.027680	 -1.246194
 -0.027539	 -1.069306
 -0.027398	 -0.857560
 -0.027257	 -0.696976
 -0.027115	 -0.502830
 -0.026974	 -0.321099
 -0.026480	 -0.146326
  0.000565	  0.015690
  0.000565	  0.204857
  0.000424	  0.381539
  0.000635	  0.551060
  0.000494	  0.720443
  0.000424	  0.915817
  0.000565	  1.079607
  0.028457	  1.269865
  0.028740	  1.441500
  0.028740	  1.638307
  0.029022	  1.834364
  0.029022	  2.016640
  0.029304	  2.197621
  0.032976	  2.415029
  0.035659	  2.593077
  0.038484	  2.776035
  0.040885	  2.974957
  0.043145	  3.190319
  0.045545	  3.378462
  0.047876	  3.574110
  0.050700	  3.793156
  0.052960	  4.013634
  0.055925	  4.200208
  0.058185	  4.422597
  0.061080	  4.634343
  0.063552	  4.848341
  0.066306	  5.071548
  0.069342	  5.275245
  0.071743	  5.517348
  0.074567	  5.731141
  0.078027	  5.951074
  0.080357	  6.163230
  0.083041	  6.424638
  0.085230	  6.532763
  0.083606	  6.391689
  0.082194	  6.268421
  0.080357	  6.118070
  0.078663	  5.987093
  0.076827	  5.842881
  0.075203	  5.713132
  0.073438	  5.566601
  0.071531	  5.433509
  0.070260	  5.306829
  0.068424	  5.178854
  0.066941	  5.044397
  0.065388	  4.919219
  0.063622	  4.784490
  0.062139	  4.653853
  0.060374	  4.519875
  0.058891	  4.389648
  0.057338	  4.279613
  0.055855	  4.142019
  0.054372	  4.019773
  0.052889	  3.897528
  0.051053	  3.772827
  0.049641	  3.652423
  0.048087	  3.529086
  0.046393	  3.406159
  0.045051	  3.280298
  0.043851	  3.157370
  0.042156	  3.034238
  0.040885	  2.918541
  0.039331	  2.798956
  0.037778	  2.692469
  0.036436	  2.579569
  0.034671	  2.466602
  0.032906	  2.355135
  0.029869	  2.244759
  0.029869	  2.143524
  0.029799	  2.020051
  0.029587	  1.916156
  0.029587	  1.795957
  0.029375	  1.698338
  0.029375	  1.579981
  0.029446	  1.477928
  0.029163	  1.371509
  0.029234	  1.269592
  0.029304	  1.161741
  0.029163	  1.048773
  0.029093	  0.946174
  0.029022	  0.838664
  0.028881	  0.736406
  0.028951	  0.629032
  0.028598	  0.526706
  0.028598	  0.421992
  0.028669	  0.314482
  0.028457	  0.216863
  0.027892	  0.117334
  0.001130	  0.024626
  0.001130	 -0.096664
  0.001059	 -0.182754
  0.001130	 -0.302748
  0.001059	 -0.397639
  0.001059	 -0.508628
  0.001059	 -0.608976
  0.001200	 -0.712462
  0.001059	 -0.819017
  0.001200	 -0.925641
  0.001059	 -1.027967
  0.001059	 -1.153282
 -0.026974	 -1.255403
 -0.027115	 -1.367757
 -0.026974	 -1.461215
 -0.027115	 -1.575411
 -0.027398	 -1.698543
 -0.027398	 -1.812943
 -0.027398	 -1.912541
 -0.027398	 -2.036082
 -0.027539	 -2.156145
 -0.027963	 -2.271637
 -0.030929	 -2.381466
 -0.032764	 -2.513467
 -0.034600	 -2.624798
 -0.035801	 -2.743632
 -0.037707	 -2.859806
 -0.039120	 -2.990715
 -0.040673	 -3.111733
 -0.042227	 -3.224155
 -0.043639	 -3.349538
 -0.045122	 -3.474308
 -0.046605	 -3.593006
 -0.048017	 -3.732033
 -0.049853	 -3.861918
 -0.051689	 -3.975296
 -0.052818	 -4.122304
 -0.054513	 -4.240456
 -0.056137	 -4.385145
 -0.057691	 -4.521239
 -0.059597	 -4.639528
 -0.061151	 -4.769959
 -0.062775	 -4.920719
 -0.064399	 -5.057427
 -0.066447	 -5.195976
 -0.068212	 -5.314947
 -0.069836	 -5.476145
 -0.071672	 -5.617423
 -0.073861	 -5.773845
 -0.075203	 -5.900798
 -0.077039	 -6.066225
 -0.078875	 -6.199317
 -0.080852	 -6.352328
 -0.081276	 -6.281450
 -0.077886	 -6.027000
 -0.075062	 -5.795470
 -0.071743	 -5.565441
 -0.068918	 -5.345713
 -0.065741	 -5.066909
 -0.062916	 -4.850115
 -0.059738	 -4.602145
 -0.057408	 -4.388079
 -0.054160	 -4.169033
 -0.051477	 -3.957423
 -0.049147	 -3.710681
 -0.046322	 -3.523492
 -0.043427	 -3.299808
 -0.041097	 -3.101568
 -0.038696	 -2.862876
 -0.036013	 -2.678553
 -0.033329	 -2.471036
 -0.028386	 -2.280573
 -0.028104	 -2.051636
 -0.028033	 -1.883139
 -0.027963	 -1.702500
 -0.027963	 -1.488161
 -0.027539	 -1.325121
 -0.027539	 -1.117263
 -0.027539	 -0.958180
 -0.027398	 -0.763352
 -0.027257	 -0.590762
 -0.026974	 -0.411623
 -0.026974	 -0.225936
  0.000565	 -0.061054
  0.000565	  0.124838
  0.000635	  0.298996
  0.000706	  0.466606
  0.000353	  0.645745
  0.000494	  0.797802
  0.000353	  0.992971
  0.000494	  1.178727
  0.028598	  1.368030
  0.028881	  1.524384
  0.028881	  1.740701
  0.029163	  1.916702
  0.029163	  2.114532
  0.029375	  2.287463
  0.034318	  2.502279
  0.036931	  2.694652
  0.039543	  2.901009
  0.041874	  3.099590
  0.044627	  3.295851
  0.046746	  3.509030
  0.049500	  3.704268
  0.052112	  3.905919
  0.054796	  4.128444
  0.057267	  4.344829
  0.060092	  4.555962
  0.062634	  4.755565
  0.065529	  4.990983
  0.067859	  5.207437
  0.071178	  5.455953
  0.073861	  5.675953
  0.076827	  5.901139
  0.079581	  6.121890
  0.082617	  6.365153
  0.085583	  6.578127
  0.084312	  6.437668
  0.082900	  6.312967
  0.080499	  6.150473
  0.079087	  6.030411
  0.077392	  5.886950
  0.075909	  5.757337
  0.074002	  5.617014
  0.072378	  5.500362
  0.070401	  5.353149
  0.069130	  5.231517
  0.067506	  5.099995
  0.065882	  4.966357
  0.064470	  4.861029
  0.062916	  4.709587
  0.061221	  4.595528
  0.059174	  4.460389
  0.058044	  4.337598
  0.056490	  4.213442
  0.055008	  4.088673
  0.053525	  3.958719
  0.051759	  3.848275
  0.050347	  3.723574
  0.048935	  3.592392
  0.047381	  3.478674
  0.046110	  3.367207
  0.044627	  3.246121
  0.043145	  3.118009
  0.041520	  2.999447
  0.040179	  2.884774
  0.038343	  2.761369
  0.037213	  2.650243
  0.035801	  2.524996
  0.033824	  2.427513
  0.030081	  2.294217
  0.029869	  2.194756
  0.029728	  2.062346
  0.029587	  1.961043
  0.029587	  1.836956
  0.029304	  1.742066
  0.029375	  1.628279
  0.029304	  1.512582
  0.029304	  1.399887
  0.029163	  1.293400
  0.029304	  1.184116
  0.029022	  1.091954
  0.029163	  0.969641
  0.028951	  0.876729
  0.028951	  0.769355
  0.028881	  0.670099
  0.028740	  0.557540
  0.028881	  0.460399
  0.028598	  0.351046
  0.028528	  0.250562
  0.028175	  0.137526
  0.003743	  0.049117
  0.000989	 -0.061191
  0.001059	 -0.153284
  0.001130	 -0.268572
  0.001130	 -0.375673
  0.001130	 -0.466879
  0.001059	 -0.578551
  0.001130	 -0.674874
  0.000918	 -0.781702
  0.001130	 -0.881504
  0.001271	 -0.989765
  0.000918	 -1.103756
 -0.026762	 -1.212017
 -0.026974	 -1.317822
 -0.026974	 -1.422604
 -0.027257	 -1.541097
 -0.027115	 -1.637215
 -0.027257	 -1.749297
 -0.027398	 -1.869223
 -0.027539	 -1.989899
 -0.027680	 -2.104572
 -0.027821	 -2.211469
 -0.027963	 -2.337466
 -0.032270	 -2.440747
 -0.034035	 -2.584754
 -0.035306	 -2.694789
 -0.037001	 -2.820308
 -0.038484	 -2.939007
 -0.040108	 -3.063571
 -0.041662	 -3.187727
 -0.043074	 -3.305265
